,,,HOK4K,,HOK4KVIS,
d819a06d-e562-430d-9812-931411322350.jpg,0,0,0.00011889245,5.17E-05,7.69E-05,1.70E-05
8742f111-fc93-4585-b0a8-8706ec4a05b5.jpg,0,0,0.00016921558,2.12E-07,1.53E-05,5.51E-05
cddb7876-95ff-44e1-a24c-34f2c591f1c9.jpg,0,0,2.30E-06,3.75E-07,0.0043147616,1.25E-07
0d96f012-2aba-4b48-a6d5-7f582508c6dc.jpg,0,0,5.84E-07,8.93E-07,1.98E-06,1.56E-06
f84c7e33-adfd-4ba6-807e-bd9c581de67e.jpg,0,0,2.44E-07,1.18E-08,7.59E-07,2.07E-08
cfa58dd8-bfda-4992-97bb-196c08d0e560.jpg,0,0,2.40E-08,2.63E-06,6.19E-08,3.67E-07
2426e7bb-e362-4495-83d5-50a6a2abc24e.jpg,0,0,1.20E-06,0.0010233842,0.00047052873,0.01458164
923e896d-e4c9-4728-b874-bab77c56d058.jpg,0,0,3.14E-07,0.0024344607,1.84E-05,9.01E-05
69125955-d106-4f30-a032-88c8c62e262a.jpg,0,0,2.52E-07,4.72E-06,9.04E-06,5.89E-06
46b1754a-342c-406b-af41-cea87a61093c.jpg,0,0,2.09E-07,4.62E-06,1.17E-05,2.29E-06
a09d03b6-b4c2-4697-8992-c947bcffc704.jpg,0,0,2.87E-06,2.17E-05,7.19E-05,0.0025257599
65ce0790-8665-4de2-aeab-e9d611d44cbc.jpg,0,0,5.87E-07,5.03E-06,1.33E-05,7.28E-07
dbc49a13-d4e8-460b-9cbe-8d490bee9d7a.jpg,0,0,7.00E-08,2.61E-05,5.74E-05,0.0052609295
0e63cc86-cab1-4098-a80a-c94d90063955.jpg,0,0,1.95E-07,1.61E-06,6.00E-06,1.71E-06
8e518678-e23e-4fa1-8bab-709d033545ea.jpg,0,0,0.00010285309,3.75E-07,0.0006404396,7.93E-06
24834995-c72a-455c-a1ab-a87afd0fee4a.jpg,0,0,5.56E-06,0.0003454038,1.63E-06,0.0034382408
a72b3102-adc0-4455-99ce-8fb8c545dd16.jpg,0,0,1.25E-06,4.95E-06,2.81E-06,9.20E-06
96df53ed-771d-4675-b0ea-ff8d1f1e22e1.jpg,0,0,9.27E-06,2.50E-07,0.0011152538,0.004101244
96970b04-b97a-4e2b-af66-5bc966b56daa.jpg,0,0,4.94E-08,6.86E-06,1.31E-07,3.12E-06
fb5826d2-ff1a-4c81-aafd-25b327a84d23.jpg,0,0,5.86E-08,6.20E-07,1.96E-06,2.50E-06
ff907bc5-9ae0-45c4-a602-813dfcc2d3ff.jpg,0,0,2.49E-06,1.08E-08,1.79E-05,9.41E-07
0e44d1fe-7dba-41e7-bc47-595b4f20ad28.jpg,0,0,1.94E-06,3.81E-09,1.27E-05,1.01E-06
f6ca1ce9-400c-4397-a1c4-e6c348458565.jpg,0,0,2.42E-05,6.39E-06,1.65E-05,0.000206711
f337ada8-92f6-4aa0-93f7-6cb7bfd732ff.jpg,0,0,1.21E-06,0.0008141572,6.38E-05,0.0028117222
c12717da-1034-4168-aebc-52534653b31c.jpg,0,0,3.78E-07,2.42E-07,6.35E-07,3.98E-06
883030ba-b6be-490f-a9a5-bc5ec91e79cf.jpg,0,0,6.19E-06,0.022083845,7.20E-05,0.024807543
56e2cb7e-ed8e-4749-aec8-dc6204f69f8a.jpg,0,0,5.79E-07,6.68E-08,3.16E-06,4.89E-08
6e5439ea-f7a3-41e9-9e3f-a885195b3e10.jpg,0,0,6.13E-08,2.34E-06,1.24E-07,9.95E-07
901ed6e2-14ab-4042-a378-3298f47649fd.jpg,0,0,8.33E-07,1.52E-05,1.26E-05,2.86E-06
2004993e-5384-4672-97e8-330c1e57ee78.jpg,0,0,2.12E-06,7.66E-05,8.26E-06,0.007301499
8199cd51-188f-45ca-ab04-1916257df501.jpg,0,0,1.60E-06,0.00010783999,1.34E-05,0.003887271
4c1ea229-964c-4aeb-8a97-d1adcaa24d43.jpg,0,0,1.60E-07,1.03E-06,1.23E-07,7.04E-05
d9cf304c-fa61-40d1-9ae7-13124fa664cc.jpg,0,0,4.62E-07,3.37E-07,1.87E-07,4.08E-08
41357a7d-c411-415d-8dd1-cfbe10559c87.jpg,0,0,5.76E-05,1.25E-07,0.00017368137,0.0027127734
ecd8b1f8-c431-4b4c-8696-769095689652.jpg,0,0,0.0010209433,0.01084075,0.0013297424,0.0006901477
7afe9bf6-1c28-4c62-b41b-9802eae1e2f3.jpg,0,0,4.69E-07,8.33E-08,3.58E-06,5.09E-07
5e1f172c-f215-41a3-a1b7-ddf2620fa92f.jpg,0,0,5.59E-08,3.35E-07,4.83E-08,3.60E-08
7aa743b7-d260-4a0d-a847-23ddf609e10c.jpg,0,0,0.00023189747,1.31E-07,4.27E-06,2.11E-06
144df576-632a-4118-8141-566eb7207d1f.jpg,0,0,1.48E-07,2.39E-07,3.21E-06,2.34E-05
76f47292-b454-4d14-be63-ad95de92c400.jpg,0,0,6.97E-07,2.79E-05,1.41E-07,1.32E-07
2438940e-abc5-484a-b8c0-9303bd3988c7.jpg,0,0,0.9005035,5.26E-07,0.01323785,5.58E-07
5caad637-b236-4838-b9ed-0739b39319f4.jpg,0,0,1.66E-07,1.76E-06,1.16E-06,2.16E-07
635e4a76-8d3f-4dcf-a5ff-74e8c2d8ded2.jpg,0,0,4.10E-06,3.67E-08,1.15E-06,4.60E-08
d98e0878-6a75-4a70-9223-2910adab9a4d.jpg,0,0,8.51E-08,7.94E-07,3.31E-08,7.91E-08
90b310c7-b6fe-4329-aabd-c02674484af2.jpg,0,0,3.05E-07,3.00E-06,1.76E-06,6.50E-07
33b74d5d-9218-4db1-8add-bd454691bcd4.jpg,0,0,8.28E-07,3.48E-06,1.52E-07,1.27E-07
9d35b829-0680-42d4-956c-fca482e0f9d4.jpg,0,0,0.9892595,0.00017870699,0.026263837,0.024428066
ae096429-83a3-4485-8175-d9cfb268a0e0.jpg,0,0,9.12E-08,1.32E-08,6.30E-06,3.55E-06
bd044067-e84c-4295-96d3-48194dd4174a.jpg,0,0,1.03E-07,1.52E-07,4.07E-07,1.59E-07
188b425d-b522-41bf-8a74-805a7a0728a5.jpg,0,0,6.88E-07,2.06E-06,3.02E-07,7.26E-07
82ebebbd-1e9f-4863-a34b-faa210b08396.jpg,0,0,0.0018629096,0.9975822,0.0041495017,0.90229845
25b48136-c7d4-43ef-8dd8-1e2d0f29ddf1.jpg,0,0,5.16E-07,6.52E-07,3.96E-07,7.77E-07
fa5b52fc-d1d3-420b-9133-ffb9df6f286b.jpg,0,0,0.08567465,0.99769056,0.0065409383,0.14831765
c7eb3d02-69a2-4ad0-b470-ea7b3d2898de.jpg,0,0,1.48E-06,0.9988857,1.97E-05,0.15839861
65fb1d4c-ed1e-438c-9517-8a6eded5d3ff.jpg,0,0,7.46E-07,0.00070489215,9.91E-06,7.05E-06
dc73b3a8-8d9a-45d5-bf12-15b99cfa5d23.jpg,0,0,2.30E-07,3.42E-06,4.02E-07,1.56E-05
dfbbc502-111a-4ff8-a077-6f02bc343842.jpg,0,0,7.97E-07,6.07E-08,7.02E-06,2.46E-07
bbc67e98-7a42-4316-8a12-04817ea72262.jpg,0,0,2.40E-05,2.98E-08,0.038757127,4.26E-05
033faf46-8aa2-448c-9333-ddd74d22090e.jpg,0,0,0.11425309,0.9977042,8.69E-05,0.53844196
5faabd29-3f86-41ee-a659-2f39d69dc184.jpg,0,0,4.44E-07,0.9999932,0.00033327844,0.9329664
6127b93c-5189-4fb0-b371-47a5c0218c3a.jpg,0,0,1.93E-07,0.9997378,0.00021261918,0.060673166
416a28bb-87e6-4c91-b542-040e3d4ac8b0.jpg,0,0,0.19295329,0.99992216,0.015801178,0.19122535
ed72888b-38ad-4eca-95db-88a5a700b6b0.jpg,0,0,9.91E-08,0.9999924,5.31E-06,0.1427202
9bdfc313-4365-4968-bf90-c1ac704ec7d2.jpg,0,0,1.01E-07,0.0010941087,2.70E-07,1.11E-05
9c456e7a-e5ae-4cca-9e04-9d65a3a872c0.jpg,0,0,2.33E-07,6.26E-07,1.32E-06,3.02E-08
01de2ffd-9c23-45f9-8a91-b708d513304b.jpg,0,0,2.47E-07,1.04E-06,2.15E-06,8.01E-06
eb228707-4707-4423-8f0c-8bff254ce3fb.jpg,0,0,1.14E-06,6.16E-07,4.40E-06,5.34E-08
828739ed-9aa6-4720-80ac-47d6c8fb3b74.jpg,0,0,2.69E-07,7.67E-08,1.85E-06,6.55E-06
12d4ce52-c9fd-49a5-ba9f-58680cb88b40.jpg,0,0,4.48E-07,7.72E-07,7.98E-06,1.11E-06
351cc709-dc26-4c7e-a084-587e79792d06.jpg,0,0,2.00E-06,0.99884796,3.04E-05,0.9131829
7d82cd2f-1739-4d7b-9e1b-a7c2a77a6955.jpg,0,0,3.37E-05,0.5191595,0.010947262,0.0784247
c4f78ab2-7e61-4534-8f15-ac24fe34fb2b.jpg,0,0,1.44E-08,1.97E-05,6.15E-08,2.96E-07
3732f034-0c8f-4c04-b48d-a445238a5d2b.jpg,0,0,9.70E-07,2.46E-07,3.01E-05,2.86E-07
dc98116c-4520-4b6b-a204-bfe9a777ab56.jpg,0,0,3.57E-07,1.54E-06,2.61E-07,3.92E-07
43cfa4bc-b5d6-4f4d-8cd7-c837689c4fec.jpg,0,0,1.31E-07,5.17E-07,0.00023454806,7.27E-08
36c508cc-8f29-4cb5-85cd-95bc254a738c.jpg,0,0,2.05E-06,0.00038447423,8.27E-06,0.055909447
616376b0-f6d2-4417-88ac-25ce88ab89f3.jpg,0,0,0.00029579547,0.9892175,6.14E-05,0.31344256
3df978e9-9ada-48ca-918b-c4d85f234fd2.jpg,0,0,6.83E-08,2.10E-06,2.87E-05,4.55E-05
224d3736-084c-4904-b4f9-a850c21282b6.jpg,0,0,0.09818115,0.99949074,0.00067755353,0.46091583
49348837-79bd-4f77-bfd9-7523219559ee.jpg,0,0,2.36E-05,0.9607827,0.00027159447,0.044468813
143508f2-2903-495c-8a2d-492d2dddacd7.jpg,0,0,2.35E-07,1.82E-08,1.23E-06,3.47E-08
5ecd0aad-655a-4d97-b283-7517b597b5b7.jpg,0,0,1.21E-06,1.03E-05,8.78E-06,9.32E-07
df39b98b-d1a3-4e88-8008-cca725b253b8.jpg,0,0,2.96E-06,0.9998294,0.00047757334,0.18137637
34dbd552-47b5-4cec-a8f9-6419a320aba4.jpg,0,0,0.0008207439,0.9999299,0.00022447373,0.9167221
baedd697-91fd-4f0c-9fa3-8416d65f2b6b.jpg,0,0,0.0070079486,0.9987527,0.0050807935,0.15190914
6a30916a-97b7-479a-bce6-aff8e0ba920d.jpg,0,0,5.89E-08,2.18E-05,7.62E-05,6.73E-08
8caf3e63-87a7-4d93-accb-9f88e8fd116d.jpg,0,0,7.49E-07,4.13E-05,1.71E-06,1.97E-06
a63f26a1-7d81-45b0-8c47-b17d2395b046.jpg,0,0,0.8821276,7.34E-05,0.08291141,1.35E-05
e89a251b-a3da-40fd-b462-536e6f5417f7.jpg,0,0,2.55E-06,0.00014624542,7.78E-07,5.20E-07
5f217094-5567-4349-b781-85f434ef32e6.jpg,0,0,2.97E-07,7.82E-08,1.21E-07,1.12E-07
4c3dda12-9095-4f15-a776-8dfe36885edc.jpg,0,0,1.29E-07,3.94E-06,1.53E-07,7.78E-08
b261a1d7-97ce-47f0-a80b-2e526bbd2344.jpg,0,0,0.00038844792,0.99924904,8.73E-05,0.9249092
d7958a36-c05d-4983-b16b-1f3bc2c581d0.jpg,0,0,1.43E-07,0.997612,2.50E-06,0.6395965
cabf5ab7-1432-4c36-aaa1-83f1724efb3f.jpg,0,0,4.93E-07,1.33E-06,5.40E-07,7.10E-08
f92cf667-aab0-469a-9a95-4fb21b5b9aa9.jpg,0,0,0.0006333738,0.9999598,4.27E-05,0.9136534
fb8308a3-1cec-473d-84c7-2e094bcb8df8.jpg,0,0,0.0013278624,0.99971694,0.0006733278,0.891462
695d979a-a6a9-4398-a26d-0cdc4321b875.jpg,0,0,7.58E-08,0.018034602,2.57E-07,8.93E-06
8a1e7b0d-9b61-4431-889d-e817e748a5b2.jpg,0,0,0.0025860216,0.85739934,0.0002588767,0.12700891
88d014ee-17f0-4a2b-88a5-25edf26880a7.jpg,0,0,7.86E-07,0.9955265,0.000102152655,0.5950533
d3981f79-924b-4d7b-b4f6-421f22682571.jpg,0,0,3.83E-07,6.62E-09,0.00075294124,7.81E-05
321381bf-bc6b-4f3f-a446-5fcc2197812c.jpg,0,0,1.52E-06,1.90E-06,6.23E-07,0.00021670887
999fecc4-d222-4fd5-83b9-738b1bc410db.jpg,0,0,6.73E-08,1.15E-05,1.75E-07,6.92E-07
09fe72d7-0a69-4604-9816-a04dd7fda2e8.jpg,0,0,0.00017358368,0.9999763,3.23E-06,0.86111647
63b5437c-bf41-4fc2-81a2-c370b30bf6e8.jpg,0,0,1.43E-07,0.999428,3.36E-07,0.55704343
8bc9f166-d067-494d-985b-36dc5eef2b7b.jpg,0,0,4.81E-08,2.93E-07,7.17E-08,1.62E-07
a217e101-b4c3-410c-8803-17ceb45ac8bb.jpg,0,0,6.61E-06,0.9982938,0.0001445085,0.90322286
97fd618b-1fae-4371-aa20-fdaba18768f0.jpg,0,0,4.02E-05,0.00033309328,0.0011115893,0.0009786669
6eefa051-5168-434c-b94c-198973cf8bed.jpg,0,0,2.98E-06,4.21E-06,5.31E-06,5.77E-07
13a17048-4f45-4d20-8381-3959f1505fe2.jpg,0,0,6.67E-05,0.9997731,0.000284525,0.116297506
ab2a39c9-dffb-4bd8-bb95-3137f5b6634f.jpg,0,0,4.61E-07,0.31640545,1.94E-05,0.058333777
dcdd5b5d-d704-4f87-b8c4-f745eef8166d.jpg,0,0,4.59E-06,1.61E-06,1.25E-05,8.87E-07
4e9614b5-2e44-444b-9f8b-b989f27e7349.jpg,0,0,1.20E-06,2.10E-07,2.98E-06,8.50E-08
ebc5d7fd-7c69-4b06-9aee-87a2be9cef6d.jpg,0,0,7.38E-07,0.9147264,0.00012856796,0.8692305
184c7b56-4c38-4d92-aec9-f5796ea56cda.jpg,0,0,1.42E-07,2.28E-07,5.27E-08,4.70E-08
3ef6881c-959d-4fa2-a114-af4df8c0dfff.jpg,0,0,0.0051324894,0.9992999,0.0015537485,0.24401969
a4aa10cb-baf5-4e21-963b-b038d5a8ec28.jpg,0,0,7.16E-07,0.09381536,6.95E-05,0.018533316
8c8965f6-670e-4808-8691-bc499182d295.jpg,0,0,4.11E-06,1.21E-05,0.00010547542,0.0015821643
baad3880-3eb5-43df-bccd-0b68ac2de349.jpg,0,0,2.33E-06,0.88295484,8.76E-06,0.091407485
87d56c75-2252-49a4-9608-cd7b7d230cc4.jpg,0,0,1.10E-06,8.05E-09,4.33E-06,4.00E-08
f8c8402e-bbdc-4229-976b-b57d84072f5f.jpg,0,0,1.75E-06,0.23063058,0.00012820498,7.45E-05
9bdd2d9e-1636-4dac-bb3e-5512462318eb.jpg,0,0,0.082133904,0.020788768,0.030129036,0.031026984
4aeed9f2-792b-4381-a2cf-7499169a5f3b.jpg,0,0.055691436,0.9999405,0.999271,0.09180422,0.045123056
c95392ce-1978-4713-8f95-8dedd7ec1b76.jpg,0,0,0.00011050101,0.9215004,2.55E-05,0.45960608
f6e1c284-5f0b-4785-8111-575db7a07f98.jpg,0,0,2.71E-07,2.94E-06,6.08E-08,3.68E-07
d695089e-2948-4015-b9a0-f95982fc345d.jpg,0.06197416,0,0.044925228,0.9957605,0.0027984388,0.19175705
e6f33ef4-5009-4f73-8a5a-daf654ff37ab.jpg,0,0,2.36E-07,3.89E-06,3.57E-06,1.70E-06
9f88eb6f-284b-4822-a047-1456e6442595.jpg,0,0,2.44E-07,0.9999746,2.69E-06,0.1471976
f302b4d1-e471-4e2a-83c9-d26c51114fc1.jpg,0,0,1.90E-07,1.37E-07,1.78E-07,7.52E-08
6fe399da-e353-4b54-a121-34fdfcb905e0.jpg,0,0,0.0009162731,0.9984505,0.0012629715,0.872979
5c7bc3a6-4ce1-427c-a42c-43845e5fa253.jpg,0,0,0.0017175219,0.9681327,7.33E-07,0.21107437
8f4053da-10e1-4b91-94c1-f54242b51197.jpg,0,0,1.94E-07,2.53E-06,3.41E-07,5.61E-07
b8fb5ce5-eece-4c4c-b15d-8cb843ed342b.jpg,0,0,6.25E-07,4.37E-07,5.25E-08,1.31E-06
22cf0809-e02a-496a-b51c-f83a1385fd2f.jpg,0,0,3.32E-07,8.83E-07,3.90E-05,2.81E-06
02e0afd0-507d-4b5f-9bff-4698d495f919.jpg,0,0,4.18E-07,0.00011648356,3.38E-05,0.011116502
9fec5748-f6e4-4614-acd0-96e92b36f809.jpg,0,0,3.74E-07,9.07E-07,1.47E-06,9.73E-06
f5ffb6db-87ed-42dc-b6a2-d37f7de91b6d.jpg,0,0,4.32E-05,0.99991894,0.0010679944,0.92469865
9fc17e08-f6d2-412b-bc46-46dc2b93905b.jpg,0,0.08792133,1.25E-06,0.99999905,1.16E-06,0.19876786
80f1c4a1-6958-4823-a01f-658f7d35373f.jpg,0,0,1.82E-07,3.33E-06,8.76E-08,0.00011035359
fd6e3bba-c05b-4ff9-96b6-995ca263f43e.jpg,0,0,9.60E-07,0.42406484,0.0020940397,0.19978796
16ab9c6d-d140-43ac-8c61-31a41e8c8e74.jpg,0,0,0.99229056,0.1294546,0.1657181,0.004040604
7a55bea1-f1fb-4c4b-846e-1cb266729e2a.jpg,0,0,3.40E-06,0.99707544,3.94E-05,0.25639737
54a4faa5-63ae-4f89-a6ae-be3ca9e828fe.jpg,0,0,0.00067946914,0.20926934,0.0024775441,0.20271116
c003cf9e-95a8-4775-bd04-f2b548ab83a4.jpg,0,0,2.13E-07,9.15E-08,9.87E-08,4.39E-08
d3173c06-c24d-441f-b822-bd782b49e5f4.jpg,0,0,1.90E-07,2.44E-07,9.38E-07,3.32E-08
0a35d5bf-5f3f-4bc0-8c7b-bf7a51e67e67.jpg,0,0,1.56E-05,0.99606055,5.64E-05,0.70864564
2a36eec3-c110-4f1f-87de-455ef94b232d.jpg,0,0,2.75E-07,0.9999864,5.59E-05,0.8932656
fd1bd275-544e-4db3-aa8e-e72f5d2d5520.jpg,0,0,1.82E-07,0.99990654,4.58E-06,0.07354016
8ef3aaaf-ca38-4540-962e-dc674aa83a0c.jpg,0,0,0.0009176343,0.9987198,0.0008830732,0.6927768
ba2340c8-c01e-4a77-870c-36f9f4c32ba8.jpg,0,0,5.46E-06,6.24E-07,1.37E-06,7.40E-08
a627e9f5-babc-40e8-a19c-1e3bd7fe20bd.jpg,0,0,2.15E-07,1.47E-06,2.74E-06,5.85E-07
da280db5-f333-436b-89b0-a37f7ac37e57.jpg,0,0,0.00027935766,0.9911641,0.00020079096,0.87858605
a5ffa2a9-d3d0-4a46-829b-a9143e3b678f.jpg,0,0,3.10E-07,0.0062462357,6.17E-07,2.08E-05
22101068-0b03-40cf-90ca-20eb9c5cdf71.jpg,0,0,7.63E-07,0.9781496,6.50E-06,0.75406927
cd313c08-73b2-4a3c-bd7c-e453c1d8fd00.jpg,0,0,1.66E-07,3.05E-06,1.18E-07,6.96E-07
1262e9ee-aee9-4183-a14f-442bc4f1d667.jpg,0,0,7.61E-08,8.14E-07,8.36E-06,8.75E-08
e93703e7-df7d-4284-ad63-21419e469e96.jpg,0,0,1.10E-06,0.9981353,0.00017047716,0.9271804
85ec3fc6-e7fb-4925-8087-f74dfca042d4.jpg,0,0,7.19E-07,0.0042893444,1.64E-05,0.003577444
82312015-766a-4dae-83cb-2b66799d34af.jpg,0,0,8.72E-08,2.53E-06,1.52E-07,3.70E-08
7e158508-3be7-4ae0-9ef8-58c0a336ccb5.jpg,0,0,4.61E-05,0.9952245,0.001759508,0.3871457
09853caa-30a9-4c4a-87b9-c8dad8f9f1d3.jpg,0,0,7.90E-08,6.64E-05,6.52E-06,1.13E-07
618043cc-693a-4080-bed7-2bcbe038b905.jpg,0,0,0.55046856,5.69E-06,0.61497617,5.20E-06
59efba3a-2d47-442b-92f8-237a99960fe0.jpg,0,0,2.80E-07,3.70E-06,1.48E-06,0.03293631
1e3a2994-7c6a-4685-a986-9b25db376798.jpg,0,0,1.09E-06,1.06E-06,3.01E-06,8.34E-06
466664ed-c0e2-4f44-9463-dea3641ece1c.jpg,0,0,6.86E-06,0.99987125,6.57E-06,0.72192925
9e1db664-db16-430c-ad06-70383e9dd921.jpg,0,0,6.08E-07,1.25E-05,3.95E-07,1.29E-05
feb1350e-bf34-45e7-a754-1c8fec2189ea.jpg,0,0,9.23E-07,0.0017952141,0.0006945682,0.000136545
b91e18f4-9d11-4209-9088-25ca8f7269c2.jpg,0,0,1.46E-07,8.36E-08,5.32E-06,6.56E-08
d7fbc8d0-78ba-42c9-b9d8-bee13670a6f2.jpg,0,0,5.28E-08,0.0009491981,1.53E-07,1.52E-07
3adb527f-0be7-47a5-91d8-c6e59fd683e3.jpg,0,0,2.36E-07,0.6391039,4.55E-06,1.57E-05
6abd3ac3-5648-44e0-82a6-c9ff6b6eab8c.jpg,0,0,7.03E-08,0.9964976,2.12E-05,0.88071334
3e1be18b-de5e-47ec-8e90-eebbcd3b95c7.jpg,0,0,3.00E-07,2.02E-05,4.29E-06,2.64E-06
8eebf3d7-6c64-4fb3-b7b9-1aa824b6a8a1.jpg,0,0,9.58E-07,5.14E-07,5.40E-06,8.27E-07
aa2bb88e-77f9-4ee9-be84-7864bf15893d.jpg,0,0,4.38E-06,0.0048615728,9.42E-06,2.27E-06
2c8de2e9-a99c-46e6-b769-370ed4aed26d.jpg,0.03892337,0,0.9891055,0.9998772,0.090650626,0.7924792
30366677-a221-434b-9553-af695fd64942.jpg,0,0,1.98E-07,2.47E-06,9.82E-06,2.97E-07
a4f6fe99-b5cd-4faf-9d29-64a704c2ab5b.jpg,0,0,1.24E-07,5.34E-07,4.81E-07,3.52E-07
b9d5bd63-bb69-46a1-aa5f-8168bb4c2890.jpg,0,0,0.98131883,2.49E-05,0.15254018,7.21E-05
f9a64f6a-b1ee-4218-ba8b-43bd7cda398a.jpg,0,0,4.15E-07,7.42E-07,2.62E-07,1.44E-07
02796154-943b-44e4-b669-f11d04e6d713.jpg,0,0,0.0005115024,0.8715328,0.00026126305,0.03839398
c02f40dc-e5a9-4db1-b931-bdd4e11c2cc8.jpg,0,0,9.45E-08,1.18E-07,9.92E-07,2.27E-07
0b625e1b-58f1-4614-95cd-20c9e0df7096.jpg,0,0,6.97E-06,0.7756388,1.33E-05,0.034590796
66eb7ae3-fa2a-4f22-9a80-cb71ae9391f6.jpg,0,0,0.999995,3.37E-06,0.17134032,0.00010090511
060df053-2b1a-44a3-a85d-82b028530ad7.jpg,0,0,6.35E-07,9.49E-06,7.74E-08,6.93E-07
6370bd70-977b-4a1e-a62e-d085b2b39f7b.jpg,0,0,1.40E-06,0.9991986,1.62E-05,0.89643764
d121bb7f-07f4-47c8-bf48-d15a3078e367.jpg,0,0,9.00E-07,0.06800406,1.53E-07,3.33E-06
973c2fc0-396d-450f-b0e8-e287b54f964b.jpg,0,0,1.56E-06,0.9979942,0.00026206538,0.5275863
69be2ba8-2580-4b71-8e21-2f482a500319.jpg,0.058938384,0,0.99999905,2.39E-05,0.20945024,0.00052333955
db3587c9-f83e-4c22-a63d-1657dc9c0d72.jpg,0,0,4.10E-07,6.99E-06,1.16E-07,1.40E-05
2a46037d-9aca-4b7c-878d-380ef9e61b2f.jpg,0,0,1.92E-07,8.50E-09,8.11E-07,1.78E-06
98e31d5d-c912-499b-8be0-f8f4aa613264.jpg,0,0,8.96E-06,1.75E-07,0.00023791935,3.68E-06
aba96609-4529-428d-9612-f74b4196905a.jpg,0,0,0.0015747877,0.999116,0.00615038,0.74991274
fb1e9d7f-cd7c-499e-a3f5-c32f5d18f00b.jpg,0,0,4.22E-08,4.56E-06,1.28E-07,8.19E-05
5eecc82d-7e83-4ebb-a777-7a92fa6c5294.jpg,0,0,0.009743537,0.7056983,0.084582984,0.039642796
d8509b0f-4d1d-41e9-ac42-3c0ea848cde6.jpg,0,0,0.00042662534,0.989985,0.008577141,0.05698804
369196b1-649a-4e1e-907e-5b1aff0b296a.jpg,0,0,3.23E-07,3.54E-06,5.86E-07,5.30E-08
d6f271a8-d77f-40c5-89b5-538b2289b6c0.jpg,0.05188565,0,7.25E-06,0.99994695,0.00011926557,0.9120291
f43a5ff5-e9a3-4f90-96c3-d019198784b1.jpg,0,0,9.34E-06,3.98E-07,0.00082361366,0.00010991429
de96110c-d838-4ff6-ad85-6364e99301b2.jpg,0,0,6.32E-08,4.41E-07,1.33E-06,8.09E-07
0070d13b-c2ca-4f81-8031-fb4a02115e56.jpg,0,0,0.00063752773,0.36512452,0.031126408,0.004597742
3355fc4a-fe0c-4560-a2d1-9092a453a9b2.jpg,0,0,1.38E-06,0.9914449,3.31E-06,0.071211144
b65d1760-72af-46a6-911f-d5bc737a6651.jpg,0,0,3.44E-07,1.71E-08,4.03E-07,2.62E-07
42102cfa-484b-488f-8bc7-efee62c6884e.jpg,0,0,1.04E-06,3.36E-06,8.00E-07,2.84E-06
cb507494-c2e7-4c93-a0f5-c9110b4f98df.jpg,0,0,6.29E-07,1.05E-06,1.13E-06,2.05E-07
b93fc82f-5efa-4ca8-8832-d7c449062404.jpg,0,0,1.15E-07,1.93E-07,7.33E-08,2.16E-07
6de116a9-2fc2-4059-a339-391b54e81e5b.jpg,0,0,1.24E-07,1.06E-05,6.17E-06,1.20E-07
60c96c48-6843-4726-baec-93e9ba2982b8.jpg,0,0,0.0002684534,0.9999659,0.0015023041,0.80884534
2bd09988-2498-4aa3-a8f3-4b5604c98728.jpg,0,0,8.96E-06,7.90E-07,1.03E-06,1.19E-07
41dd7d90-eea9-46bb-91c7-522a1d29183e.jpg,0,0,8.39E-06,0.9998252,0.00042104552,0.5277846
071d1f11-4780-4950-848a-d7489da73c5f.jpg,0,0,1.43E-07,3.97E-06,1.84E-07,9.08E-05
227d947b-aa4f-447e-9762-91c94540fe10.jpg,0,0,7.27E-07,0.99918574,8.03E-05,0.8143229
70438f28-b42f-4343-937d-7b9d883c18b7.jpg,0,0,1.69E-06,0.9891483,1.62E-06,0.5491819
a99d6259-fb04-42ab-9bee-1e7204b99656.jpg,0,0,1.25E-06,0.99928373,2.12E-05,0.8988019
39a32cc9-ec9d-4dc6-ab15-b96af5994aa0.jpg,0,0,2.04E-06,1.32E-07,5.76E-05,9.09E-07
8bfd3bfd-eba6-4fd3-b35a-7006a4a5de79.jpg,0,0,0.47025785,9.97E-06,0.509861,8.35E-06
ea4b5db4-02a5-49b2-ade5-e691b04ab550.jpg,0,0,7.75E-07,8.06E-06,3.89E-07,0.0017243811
57c55db5-c1f8-4528-8800-f670943c6644.jpg,0,0,1.36E-07,1.79E-05,6.60E-06,2.13E-07
93625465-baa3-41ef-b56a-90f0aa094cdb.jpg,0,0,0.00021147664,0.9540416,0.00013230855,0.17842308
4b16bed5-4a95-4020-92ec-d33355c3b609.jpg,0,0,0.08225886,0.0027976565,0.3540563,0.00015034605
6c96525a-ceee-42df-a6e4-503d7fd9acd7.jpg,0,0,0.00012896271,0.99152803,6.09E-05,0.82459605
087472bb-e727-4e45-8b02-669853dff53b.jpg,0,0,4.13E-06,0.6351711,0.0036013627,0.037384313
0c236bb5-5bb1-4826-b35c-000eb6211272.jpg,0,0,0.0017463694,0.9888015,0.009323697,0.49359438
99c97d74-b5e8-4ff3-8bf0-6bda8b676b91.jpg,0,0,0.00010004693,0.97556317,7.54E-06,0.6946173
212babae-6881-4242-8277-5cda86e6830f.jpg,0,0,0.019134482,0.98337746,0.0046958867,0.6784623
3ed874ad-c497-4d31-a55b-288e5e1113aa.jpg,0,0,5.18E-07,1.12E-08,1.21E-06,2.41E-08
